round,loss,accuracy,num_clients
1,0.10209168493747711,0.968500018119812,2
2,0.08321021497249603,0.9782999753952026,2
3,0.08346022665500641,0.9785000085830688,2
4,0.08586721122264862,0.9793000221252441,2
5,0.09208235889673233,0.9785000085830688,2
6,0.09329311549663544,0.9789999723434448,2
7,0.1011548563838005,0.9782999753952026,2
8,0.10315507650375366,0.9786999821662903,2
9,0.1054593026638031,0.9793000221252441,2
10,0.10516462475061417,0.9789999723434448,2
11,0.10875137895345688,0.9790999889373779,2
12,0.1121554896235466,0.9799000024795532,2
13,0.11719350516796112,0.9789999723434448,2
14,0.11549831181764603,0.9793999791145325,2
15,0.11854101717472076,0.9793999791145325,2
